tiempo,Xdps,Ydps,Zdps,X,Y,Z
0.003656148910522461,-17.85,0.07,-0.07,-0.0652622580528,0.000255930423737,-0.000255930423737
0.009060144424438477,0.07,17.85,-0.28,-0.0648839783669,0.0967172503471,-0.00176904916763
0.014380931854248047,0.0,-0.63,-17.78,-0.0648839783669,0.0933651542664,-0.0963726496696
0.019672155380249023,17.85,-17.92,0.07,0.0295643615723,-0.00145357131958,-0.0960022640228
0.0249481201171875,-0.07,0.14,0.14,0.0291950440407,-0.000714936256409,-0.0952636289597
0.030384063720703125,-0.14,0.0,0.35,0.0284340119362,-0.000714936256409,-0.0933610486984
0.03583407402038574,-0.28,0.0,0.14,0.0269080090523,-0.000714936256409,-0.0925980472565
0.04122304916381836,-0.07,17.64,17.85,0.0265307807922,0.0943465852737,0.0035951590538
0.04658007621765137,-17.92,-0.42,-0.28,-0.0694671440125,0.0920966339111,0.00209519147873
0.05188894271850586,17.85,-17.71,-0.42,0.0252961230278,-0.001923391819,-0.00013453245163
0.057273149490356445,-0.07,0.07,-0.07,0.0249192285538,-0.00154649734497,-0.000511426925659
0.06258106231689453,-0.14,17.71,-0.21,0.0241761207581,0.092456638813,-0.00162608861923
0.06789302825927734,-17.71,-0.28,-0.21,-0.0698987960815,0.0909692883492,-0.00274160146713
0.07317399978637695,0.28,-0.28,-0.56,-0.068420124054,0.0894906163216,-0.00569894552231
0.07844710350036621,0.14,-17.71,-17.92,-0.067681889534,-0.00389605045319,-0.100192964077
0.0837259292602539,0.07,0.07,0.14,-0.0673123717308,-0.00352653264999,-0.0994539284706
0.0889739990234375,0.0,0.14,0.21,-0.0673123717308,-0.00279180288315,-0.0983518338203
0.09440302848815918,17.85,0.21,0.0,0.0295958042145,-0.00165170669556,-0.0983518338203
0.09967994689941406,-0.21,0.14,17.5,0.0284876513481,-0.000912938117981,-0.00600576162338
0.10495805740356445,-0.14,0.21,-17.85,0.0277487158775,0.000195465087891,-0.100220034122
0.1104440689086914,-0.07,0.21,0.07,0.0273646950722,0.00134752750397,-0.0998360133171
0.11573004722595215,-17.85,17.85,17.71,-0.0669900178909,0.0957022404671,-0.00622133731842
0.12101197242736816,0.07,-17.92,-0.21,-0.0666202831268,0.0010501408577,-0.00733054161072
0.12646102905273438,0.14,0.0,-0.42,-0.0658574151993,0.0010501408577,-0.00961914539337
0.13175201416015625,0.07,17.85,-0.35,-0.0654870462418,0.0954942250252,-0.011470990181
0.13704514503479004,17.78,-17.92,-17.78,0.0286248207092,0.000641319751739,-0.105582857132
0.14251995086669922,-0.21,0.21,0.07,0.0274751114845,0.00179102897644,-0.105199620724
0.1479051113128662,-0.14,0.28,0.14,0.0267211890221,0.00329887390137,-0.104445698261
0.15320515632629395,-17.85,0.63,17.78,-0.0678846144676,0.00663790225983,-0.0102108979225
0.15851998329162598,0.07,0.35,-0.35,-0.06751257658,0.00849809169769,-0.0120710873604
0.1638169288635254,0.14,17.78,-0.14,-0.0667710042,0.102677783966,-0.0128126597404
0.16910409927368164,17.85,-0.14,-17.92,0.0276049876213,0.101937580109,-0.10755875349
0.17438507080078125,-17.92,-0.35,17.78,-0.0670300221443,0.100089240074,-0.0136630797386
0.17967605590820312,17.78,-0.35,-17.85,0.0270436930656,0.0982373952866,-0.108107163906
0.18511009216308594,-0.21,-0.21,0.21,0.0259025454521,0.097096247673,-0.106966016293
0.19040513038635254,-0.21,-0.21,17.85,0.0247905874252,0.0959842896461,-0.0124495840073
0.1957099437713623,-0.21,-0.07,-17.92,0.0236765766144,0.0956129527092,-0.107511839867
0.20101094245910645,-17.92,-0.35,17.85,-0.07131731987,0.0937576031685,-0.0128890132904
0.20632004737854004,0.0,-0.28,-0.21,-0.07131731987,0.092271053791,-0.0140039253235
0.21160006523132324,17.78,-0.49,-17.85,0.0225613975525,0.0896838450432,-0.108252243996
0.21689414978027344,-0.21,-17.92,17.85,0.0214496397972,-0.00518615007401,-0.0137528347969
0.2221989631652832,-0.14,17.71,-0.07,0.0207069659233,0.0887620949745,-0.0141241717339
0.22771215438842773,-0.07,-0.07,-17.85,0.0203210425377,0.0883761715889,-0.112534635067
0.23299598693847656,-17.85,-17.85,0.28,-0.0739953684807,-0.00594023942947,-0.111055161953
0.23828911781311035,17.71,0.21,0.28,0.0197459793091,-0.0048286819458,-0.109573085308
0.2435760498046875,-0.07,17.85,0.28,0.0193758940697,0.0895430541039,-0.10809274435
0.24884796142578125,-0.21,-0.28,0.07,0.0182687926292,0.0880669188499,-0.107723710537
0.25439000129699707,-0.21,-0.28,17.85,0.0171049642563,0.086515147686,-0.00879829883575
0.25971293449401855,-0.28,-17.85,-17.92,0.0156145429611,-0.00849920988083,-0.104185261726
0.26500701904296875,-17.85,0.0,17.78,-0.0788848662376,-0.00849920988083,-0.010056438446
0.27034807205200195,0.07,0.14,-0.21,-0.078510992527,-0.00775146245956,-0.0111780595779
0.27562594413757324,17.85,0.35,-0.21,0.0156990242004,-0.00590420722961,-0.0122864127159
0.2809021472930908,-17.85,0.49,-0.28,-0.0784812021255,-0.00331886768341,-0.0137637495995
0.28620195388793945,0.0,17.85,-0.42,-0.0784812021255,0.0912826800346,-0.0159896683693
0.2914919853210449,0.0,-0.14,-0.56,-0.0784812021255,0.090542075634,-0.0189520859718
0.296766996383667,0.0,-17.71,-0.35,-0.0784812021255,-0.00287837028503,-0.0207983398437
0.3020360469818115,0.07,0.14,-0.21,-0.0781123685837,-0.00214070320129,-0.0219048404694
0.3073251247406006,0.0,0.07,-17.92,-0.0781123685837,-0.00177046775818,-0.116685113907
0.31260204315185547,17.78,0.28,0.21,0.0157112407684,-0.000292930603027,-0.11557696104
0.31788015365600586,-0.14,17.71,17.71,0.0149723052979,0.0931824064255,-0.022101624012
0.3231339454650879,-0.14,-0.35,-0.21,0.0142367744446,0.0913435792923,-0.0232049202919
0.3284339904785156,-17.85,-0.14,-17.71,-0.0803690290451,0.0906015729904,-0.11706871748
0.3337409496307373,17.85,-0.07,0.0,0.0143601918221,0.0902300858498,-0.11706871748
0.3390319347381592,-0.28,-0.07,0.21,0.012878715992,0.0898597168922,-0.115957610607
0.34433412551879883,-0.28,-0.21,0.07,0.0113941025734,0.0887462568283,-0.115586457253
0.34962892532348633,-17.85,-0.28,17.78,-0.0831180739403,0.087263712883,-0.0214449167252
0.35523295402526855,17.78,-17.92,-0.07,0.0165215563774,-0.0131604814529,-0.0218371987343
0.36055994033813477,-17.92,0.28,-17.78,-0.0789380383492,-0.0116689252853,-0.116551015377
0.3658640384674072,17.85,0.63,0.35,0.0157401132584,-0.0083273434639,-0.114694581032
0.37120699882507324,-17.78,0.14,0.0,-0.0792577219009,-0.00757932901382,-0.114694581032
0.3766169548034668,0.0,0.0,17.57,-0.0792577219009,-0.00757932901382,-0.0196416544914
0.3818960189819336,0.07,0.0,-17.92,-0.0788881874084,-0.00757932901382,-0.11424248457
0.387347936630249,0.14,17.57,17.78,-0.0781249189377,0.0882108640671,-0.0173073887825
0.3926520347595215,0.0,-0.21,-0.07,-0.0781249189377,0.0870970034599,-0.0176786756516
0.39798998832702637,0.0,-17.43,-17.78,-0.0781249189377,-0.00594352722168,-0.112587490082
0.40329599380493164,17.78,0.42,0.21,0.0162158584595,-0.00371500492096,-0.111473228931
0.40861010551452637,-0.07,0.28,0.14,0.0158438706398,-0.00222705364227,-0.110729253292
0.41389012336730957,-17.92,17.85,0.28,-0.0787740492821,0.0920212650299,-0.109250848293
0.41916704177856445,0.07,-0.28,0.21,-0.0784046649933,0.0905437278748,-0.108142695427
0.42447996139526367,0.14,-0.49,17.85,-0.0776608562469,0.0879403972626,-0.0133070802689
0.4298989772796631,0.07,-0.28,-0.07,-0.077281525135,0.0864230728149,-0.0136864113808
0.43538713455200195,0.07,-17.78,-17.71,-0.076897354126,-0.0111563634872,-0.110881676674
0.44069600105285645,0.0,0.0,17.85,-0.076897354126,-0.0111563634872,-0.0161184096336
0.4459860324859619,17.85,17.5,-0.42,0.017529706955,0.0814191865921,-0.0183402228355
0.4512619972229004,-0.14,-17.78,-0.28,0.0167910718918,-0.0123874664307,-0.0198174929619
0.45659494400024414,-0.07,0.49,-17.85,0.0164177656174,-0.00977432250977,-0.115010592937
0.4618871212005615,-17.92,0.0,17.85,-0.0784180498123,-0.00977432250977,-0.0205452299118
0.4671659469604492,0.0,0.14,-17.71,-0.0784180498123,-0.00903528690338,-0.114033234119
0.4727001190185547,0.14,17.78,0.21,-0.0776432657242,0.0893622922897,-0.112871057987
0.4780449867248535,0.0,-0.49,17.64,-0.0776432657242,0.0867433071136,-0.0185875916481
0.48334407806396484,17.85,-0.28,-17.92,0.016945514679,0.0852595615387,-0.113547308445
0.48865294456481934,-17.92,-0.21,17.85,-0.0781893730164,0.0841446995735,-0.0187840414047
0.4939279556274414,17.71,-0.42,-0.14,0.0152310729027,0.0819291949272,-0.0195225429535
0.49921298027038574,-0.07,-0.07,-17.92,0.0148611211777,0.0815592432022,-0.114230184555
0.5048630237579346,-17.85,-17.92,0.21,-0.0859921550751,-0.0196895360947,-0.113043675423
0.510167121887207,17.85,0.28,0.14,0.00868599653244,-0.0182043886185,-0.112301101685
0.5155730247497559,-17.92,17.71,17.64,-0.0881877827644,0.0775341510773,-0.0169409751892
0.5208420753479004,0.07,-0.35,-17.85,-0.0878189492226,0.0756899833679,-0.110993528366
0.5261490345001221,0.14,-17.92,17.71,-0.0870759749413,-0.0194107246399,-0.0170072817802
0.5314910411834717,0.0,0.28,-0.35,-0.0870759749413,-0.0179149627686,-0.0188769841194
0.5367910861968994,17.85,0.28,-17.85,0.00752982854843,-0.0164309501648,-0.113482787609
0.5420849323272705,-0.14,0.07,0.14,0.00678869009018,-0.0160603809357,-0.112741649151
