tiempo,Xdps,Ydps,Zdps,X,Y,Z
0.3321421146392822,-2.87,-6.72,0.21,-0.985878338814,-2.24682278633,0.136078248024
0.3376729488372803,-3.15,-6.72,0.7,-1.00330046654,-2.28398999214,0.139949831963
0.3431539535522461,-3.36,-7.07,0.35,-1.02171664238,-2.32274069548,0.141868183613
0.34884095191955566,-3.01,-7.35,0.21,-1.03883450747,-2.36454013348,0.14306245327
0.35437893867492676,-3.01,-7.07,0.35,-1.0555038476,-2.40369369984,0.145000748634
0.35989904403686523,-2.8,-6.51,0.28,-1.07096014261,-2.43962958574,0.146546378136
0.3654170036315918,-3.08,-6.72,0.42,-1.08795545816,-2.47671027422,0.148863921165
0.3709390163421631,-3.01,-6.86,0.7,-1.10457671642,-2.51459128141,0.152729330063
0.37671399116516113,-3.01,-6.65,0.49,-1.12195939064,-2.55299486399,0.155559067726
0.38238096237182617,-3.01,-6.72,0.56,-1.13901697397,-2.5910769105,0.158732571602
0.38788795471191406,-2.94,-6.16,0.28,-1.15520753145,-2.62499998331,0.160274529457
0.3933870792388916,-2.87,-7.14,0.49,-1.17099001884,-2.66426373243,0.162969100475
0.39882898330688477,-3.15,-7.0,0.42,-1.18813201666,-2.70235706091,0.165254700184
0.4041430950164795,-3.01,-7.0,0.42,-1.2041274929,-2.73955584288,0.167486627102
0.4094080924987793,-2.94,-6.51,0.56,-1.2196065855,-2.77383097649,0.170435025692
0.414686918258667,-3.01,-7.0,0.42,-1.23549585104,-2.81078275681,0.172652132511
0.42018699645996094,-2.8,-6.3,0.7,-1.25089607,-2.84543324947,0.176502187252
0.4257011413574219,-3.01,-6.65,0.28,-1.26749364614,-2.88210231304,0.178046147823
0.43120598793029785,-2.66,-7.28,0.42,-1.28213653803,-2.92217759609,0.180358183384
0.4366769790649414,-2.87,-6.65,0.14,-1.29783828259,-2.95855968714,0.181124122143
0.4421229362487793,-2.87,-7.42,0.56,-1.3134681797,-2.99896868944,0.184173858166
0.44760704040527344,-3.01,-6.02,0.35,-1.32997533321,-3.03198299646,0.186093294621
0.4531090259552002,-3.22,-6.44,0.63,-1.34769172668,-3.06741578341,0.189559545517
0.4587130546569824,-2.94,-6.79,0.28,-1.36416757107,-3.10546713829,0.191128673553
0.4642210006713867,-3.08,-7.0,0.42,-1.38113204479,-3.14402276039,0.19344201088
0.4697129726409912,-3.01,-6.51,0.28,-1.39766288042,-3.17977549791,0.194979763031
0.4752030372619629,-3.08,-6.16,0.49,-1.41457227945,-3.21359429598,0.197669894695
0.4806959629058838,-2.87,-7.07,0.49,-1.43033697605,-3.25242928028,0.200361428261
0.4861619472503662,-3.08,-6.79,0.49,-1.44717220783,-3.28954331398,0.20303976059
0.4916260242462158,-3.01,-6.3,0.42,-1.46361907959,-3.32396699905,0.205334672928
0.4971139430999756,-2.66,-7.28,0.35,-1.47821694374,-3.36391904831,0.207255444527
0.5026149749755859,-3.22,-6.58,0.28,-1.49593026638,-3.40011583805,0.208795733452
0.5081229209899902,-3.08,-6.86,0.42,-1.5128947401,-3.43790034771,0.211109070778
0.5136640071868896,-3.01,-7.28,0.56,-1.52957340956,-3.47823945522,0.214212079048
0.5191850662231445,-3.01,-6.79,0.49,-1.54619179726,-3.51572744608,0.216917397976
0.5246930122375488,-3.08,-6.51,0.56,-1.56315627098,-3.55158417463,0.220001847744
0.5302050113677979,-2.73,-6.65,0.35,-1.57820402861,-3.58823896885,0.22193104744
0.5356900691986084,-2.87,-7.07,0.42,-1.59394614458,-3.62701832771,0.224234771729
0.541154146194458,-2.87,-6.16,0.42,-1.60962804556,-3.66067704201,0.226529684067
0.5469470024108887,-2.87,-6.86,0.28,-1.6262535429,-3.70041603565,0.228151683807
0.5522410869598389,-2.87,-7.14,0.28,-1.64144756556,-3.73821579933,0.229634027481
0.5575380325317383,-2.94,-7.56,0.14,-1.65702058554,-3.77826070786,0.230375599861
0.5628280639648438,-2.73,-6.3,0.56,-1.67146237135,-3.81158790588,0.233338017464
0.5681381225585938,-2.87,-6.86,0.21,-1.68670223951,-3.84801490784,0.234453129768
0.5734341144561768,-3.22,-6.93,0.63,-1.70375533342,-3.88471613169,0.237789604664
0.5787670612335205,-2.87,-7.42,17.85,-1.71906089067,-3.92428659678,0.332982704639
0.5840671062469482,-3.01,-6.72,-17.08,-1.73501402617,-3.95990289927,0.24245793581
0.589493989944458,-2.94,-7.14,0.49,-1.75096906424,-3.99865084887,0.245117108822
0.5948209762573242,-3.15,-6.79,0.35,-1.76774907112,-4.03482108593,0.246981554031
0.6001031398773193,-2.94,-6.93,0.49,-1.78327863216,-4.07142647982,0.249569814205
0.6053879261016846,-3.15,-6.65,0.49,-1.79992570877,-4.10657030821,0.252159359455
0.6106760501861572,-3.01,-6.86,0.42,-1.81584296227,-4.14284683943,0.254380371571
0.6159849166870117,-2.94,-6.86,0.84,-1.83145102978,-4.17926566362,0.258839819431
0.6212770938873291,-2.94,-7.07,0.56,-1.84701003075,-4.21668135643,0.261803438663
0.626579999923706,-2.87,-6.58,0.56,-1.86222937107,-4.25157447815,0.264773066044
0.631864070892334,-2.8,-6.51,0.63,-1.87702476978,-4.28597378016,0.268102030754
0.6371560096740723,-3.08,-6.65,0.84,-1.89332394123,-4.32116517305,0.272547259331
0.6424429416656494,-2.8,-6.93,0.7,-1.90812735081,-4.35780361176,0.276248111725
0.6477229595184326,-3.01,-6.3,0.42,-1.92402020454,-4.39106772423,0.278465719223
0.6530001163482666,-2.94,-7.28,0.42,-1.93953504562,-4.42948542595,0.280682125092
0.6582760810852051,-2.94,-6.72,0.42,-1.95504638195,-4.46493990898,0.282898030281
0.6636660099029541,-3.01,-6.51,0.28,-1.97127006769,-4.50002834558,0.28440721035
0.6691501140594482,-2.94,-6.51,0.7,-1.98739333391,-4.53572986364,0.28824608326
0.6744410991668701,-2.94,-7.21,17.71,-2.00294883013,-4.57387786627,0.381949429512
0.6797211170196533,-2.73,-6.93,-17.43,-2.01736327887,-4.61046838999,0.289918718338
0.6852009296417236,-3.01,-6.79,0.49,-2.03385751486,-4.64767631769,0.292603826523
0.6904890537261963,-3.01,-6.79,17.78,-2.04977476835,-4.68358268023,0.386626672745
0.695828914642334,-3.01,-6.44,-17.22,-2.06584774971,-4.71797138453,0.294674267769
0.7011079788208008,-2.8,-7.28,17.85,-2.08062912941,-4.75640297174,0.388905563354
0.7065250873565674,-3.01,-6.58,-16.94,-2.0969346261,-4.79204754591,0.297139744759
0.7118139266967773,-2.73,-6.86,0.63,-2.1113731575,-4.82832898378,0.300471713543
0.717108964920044,-3.01,-6.58,0.77,-2.12731122255,-4.86317033529,0.304548892975
0.7223830223083496,-3.08,-6.37,0.21,-2.14355531931,-4.89676608086,0.305656445026
0.7276649475097656,-2.8,-6.51,0.21,-2.15834470987,-4.93115141392,0.306765649319
0.7329390048980713,-2.73,-6.44,0.35,-2.17274288654,-4.9651163435,0.308611569405
0.7382509708404541,-2.87,-7.28,0.42,-2.1879882288,-5.00378745556,0.3108425951
0.7436940670013428,-3.08,-6.44,0.28,-2.20475296497,-5.03884099483,0.312366662025
0.7490630149841309,-2.87,-6.44,0.21,-2.22016184568,-5.07341701984,0.313494141102
0.7543871402740479,-2.94,-7.28,0.35,-2.23581477404,-5.11217665195,0.315357584953
0.7596969604492188,-2.8,-6.51,0.49,-2.25068227053,-5.1467435813,0.317959396839
0.7649900913238525,-2.87,-6.93,0.49,-2.26587355614,-5.18342497826,0.320553030968
0.7702770233154297,-3.01,-6.44,0.42,-2.28178722143,-5.21747282028,0.322773542404
0.7755889892578125,-3.01,-6.86,0.28,-2.29777623892,-5.25391290665,0.324260892868
0.7808690071105957,-3.08,-7.28,0.49,-2.3140386939,-5.29235143661,0.326848101616
0.7861690521240234,-3.08,-6.65,0.28,-2.33036283255,-5.32759673595,0.32833211422
0.7914879322052002,-3.15,-6.93,0.63,-2.3471173048,-5.36445657492,0.331683008671
0.7967939376831055,-2.8,-7.21,0.56,-2.36197412014,-5.40271287441,0.334654371738
0.8021230697631836,-3.08,-7.07,0.56,-2.37838784695,-5.44038983822,0.337638685703
0.8075320720672607,-3.15,-7.14,0.56,-2.3954262042,-5.47901011467,0.340667726994
0.8130500316619873,-2.94,-6.93,0.42,-2.41164900541,-5.51724957466,0.342985270023
0.8183820247650146,-3.01,-6.72,0.21,-2.42769830465,-5.55308056831,0.344104988575
0.8236789703369141,-2.66,-7.14,0.35,-2.44178817987,-5.5909007597,0.345958919525
0.8289661407470703,-2.8,-6.58,0.21,-2.45659225702,-5.625690341,0.347069225311
0.8342609405517578,-2.8,-6.51,0.63,-2.47141769648,-5.66015948772,0.350404949188
