tiempo,Xdps,Ydps,Zdps,X,Y,Z
0.004022836685180664,-2.94,-6.86,0.42,-0.0118271398544,-0.0275966596603,0.00168959140778
0.009747982025146484,-2.94,-6.93,0.42,-0.0286590671539,-0.0672719168663,0.00409415245056
0.015321016311645508,-2.94,-6.86,0.49,-0.0450437879562,-0.105502932072,0.00682493925095
0.020618915557861328,-2.94,-6.86,0.49,-0.0606196117401,-0.141846520901,0.00942090988159
0.026061058044433594,-2.94,-6.86,0.49,-0.0766195106506,-0.179179618359,0.0120875597
0.031332969665527344,-2.94,-6.86,0.49,-0.0921189308167,-0.215344932079,0.0146707963943
0.03661298751831055,-2.94,-6.79,0.42,-0.107642183304,-0.2511962533,0.0168884038925
0.04237484931945801,-2.94,-6.79,0.42,-0.124582056999,-0.29031929493,0.019308385849
0.04796600341796875,-2.94,-6.79,0.35,-0.141020050049,-0.328283231258,0.0212652897835
0.05352783203125,-2.94,-6.79,0.35,-0.157371826172,-0.366048047543,0.0232119297981
0.059114933013916016,-3.01,-6.79,0.28,-0.17418900013,-0.403984463215,0.0247763180733
0.06476688385009766,-3.01,-6.79,0.35,-0.191201372147,-0.442361209393,0.0267545008659
0.0703580379486084,-3.01,-6.86,0.35,-0.208030745983,-0.480716526508,0.0287114048004
0.07599186897277832,-3.01,-6.86,0.35,-0.224988577366,-0.519364607334,0.0306832456589
0.08152198791503906,-3.01,-6.93,0.42,-0.241634235382,-0.557688331604,0.0330058956146
0.08704400062561035,-3.01,-7.0,0.42,-0.258255493641,-0.596342420578,0.0353251409531
0.09256696701049805,-3.01,-7.0,0.42,-0.274879622459,-0.635003185272,0.0376447868347
0.0982818603515625,-3.01,-6.93,0.42,-0.292081451416,-0.674607396126,0.040045042038
0.10365891456604004,-3.01,-6.72,0.42,-0.308266384602,-0.710741200447,0.042303404808
0.10895490646362305,-3.01,-6.65,0.42,-0.324207320213,-0.745959546566,0.044527721405
0.11424398422241211,-3.08,-6.58,0.35,-0.34049767971,-0.780761678219,0.0463788986206
0.11953401565551758,-3.08,-6.58,0.35,-0.356790976524,-0.815570085049,0.0482304096222
0.12480902671813965,-3.01,-6.65,0.35,-0.372668759823,-0.850648908615,0.0500766634941
0.1303420066833496,-3.01,-6.72,0.35,-0.389323029518,-0.887830533981,0.0520132064819
0.13585186004638672,-3.01,-6.86,0.35,-0.405907688141,-0.925628128052,0.053941655159
0.14132189750671387,-3.01,-6.93,0.42,-0.422372500896,-0.963535487652,0.0562390708923
0.1469569206237793,-3.01,-7.0,0.42,-0.439333920479,-1.00298064947,0.0586057806015
0.15252399444580078,-3.01,-7.07,0.42,-0.456090812683,-1.04233986139,0.0609439516068
0.1580648422241211,-3.01,-7.14,0.35,-0.472768764496,-1.08190151453,0.0628832483292
0.16359996795654297,-3.01,-7.14,0.28,-0.48942949295,-1.12142231226,0.0644330835342
0.1691269874572754,-3.01,-7.21,0.21,-0.506065821648,-1.16127212286,0.0655937576294
0.1746509075164795,-3.01,-7.21,0.21,-0.522692821026,-1.20109958649,0.0667537808418
0.18016505241394043,-3.01,-7.14,0.21,-0.539290397167,-1.24047058105,0.0679117512703
0.18568086624145508,-3.01,-7.07,0.21,-0.555892996788,-1.27946738482,0.0690700721741
0.19115185737609863,-3.01,-7.0,0.28,-0.572360680103,-1.31776432276,0.0706019496918
0.19661593437194824,-3.01,-6.86,0.35,-0.588807551861,-1.35524789095,0.0725143766403
0.20241689682006836,-3.01,-6.72,0.35,-0.60626844883,-1.3942303586,0.0745447134972
0.2079780101776123,-3.01,-6.72,0.42,-0.623007400036,-1.43160104036,0.0768803811073
0.21352291107177734,-3.01,-6.72,0.42,-0.639697551727,-1.46886277437,0.0792092394829
0.2190239429473877,-3.01,-6.79,0.42,-0.656255657673,-1.50621478081,0.0815196728706
0.22455906867980957,-3.01,-6.79,0.49,-0.672916386127,-1.54379828453,0.0842318844795
0.23006701469421387,-3.01,-6.79,0.49,-0.689495303631,-1.58119723797,0.0869307780266
0.23554205894470215,-3.01,-6.72,0.49,-0.705975186825,-1.61798953533,0.0896135497093
0.2410118579864502,-3.01,-6.65,0.42,-0.72243928194,-1.65436369896,0.0919108653069
0.24648594856262207,-3.01,-6.65,0.42,-0.738916294575,-1.69076640129,0.0942099833488
0.25203490257263184,-2.94,-6.65,0.35,-0.755230219364,-1.72766694546,0.0961521172523
0.25735902786254883,-2.94,-6.72,0.35,-0.770883147717,-1.76344506741,0.0980155611038
0.2626349925994873,-2.94,-6.72,0.28,-0.786394484043,-1.79889955044,0.0994928312302
0.2681410312652588,-2.94,-6.79,0.28,-0.80258223772,-1.83628555298,0.101034522057
0.2734379768371582,-2.94,-6.86,0.28,-0.818155257702,-1.8726225996,0.102517666817
0.2789790630340576,-2.94,-6.86,0.28,-0.834446051121,-1.91063445091,0.104069170952
0.28451085090637207,-2.94,-6.86,0.28,-0.850709507465,-1.94858251572,0.105618071556
0.29003405570983887,-2.94,-6.86,0.35,-0.866947729588,-1.98647170067,0.107551193237
0.2955009937286377,-2.94,-6.86,0.35,-0.883020527363,-2.02397489548,0.109464621544
0.3009638786315918,-2.94,-6.79,0.42,-0.899081408978,-2.06106788397,0.111759033203
0.30652785301208496,-2.94,-6.79,0.49,-0.915439493656,-2.09884727001,0.11448538065
0.31210803985595703,-2.94,-6.79,0.49,-0.931845242977,-2.13673673868,0.117219672203
0.31763601303100586,-2.94,-6.72,0.56,-0.948097484112,-2.17388471842,0.120315337181
0.3231489658355713,-2.94,-6.72,0.56,-0.964305565357,-2.21093176126,0.123402590752
