tiempo,Xdps,Ydps,Zdps,X,Y,Z
0.003773212432861328,0.98,-0.84,-17.01,0.0036977481842,-0.0031694984436,-0.064182343483
0.009153127670288086,0.98,-0.84,0.91,0.00897006511688,-0.00768862724304,-0.0592866206169
0.014433145523071289,0.98,-0.84,0.91,0.0141444826126,-0.0121238422394,-0.0544818043709
0.019724130630493164,0.98,-0.91,0.91,0.0193296480179,-0.0169386386871,-0.0496670079231
0.0249481201171875,0.98,-0.84,0.91,0.0244491577148,-0.021326789856,-0.0449131774902
0.030328035354614258,0.98,-0.84,0.84,0.0297214746475,-0.0258459186554,-0.0403940486908
0.03559517860412598,0.98,-0.84,0.84,0.034883275032,-0.030270318985,-0.0359696483612
0.04113602638244629,0.91,-0.77,0.91,0.0399254465103,-0.0345367717743,-0.0309274768829
0.04667019844055176,0.91,-0.77,0.91,0.0449615430832,-0.038798084259,-0.0258913803101
0.05224299430847168,0.91,-0.77,0.91,0.050032787323,-0.0430891370773,-0.0208201360703
0.05790305137634277,0.84,-0.77,0.98,0.05478723526,-0.0474473810196,-0.0152732801437
0.06350111961364746,0.91,-0.77,0.98,0.059881477356,-0.0517578935623,-0.00978717327118
0.06912899017333984,0.91,-0.84,0.98,0.0650028395653,-0.0564853048325,-0.00427186012268
0.07468700408935547,0.91,-0.84,0.98,0.0700606322289,-0.0611540365219,0.00117499351501
0.0802161693572998,0.91,-0.84,0.98,0.0750921726227,-0.065798535347,0.0065935754776
0.08574604988098145,0.98,-0.77,0.98,0.0805114555359,-0.0700565433502,0.0120128583908
0.09135603904724121,0.91,-0.77,0.98,0.0856165456772,-0.0743762350082,0.0175106477737
0.09721803665161133,0.91,-0.7,0.98,0.0909509634972,-0.0784796333313,0.023255405426
0.10296106338500977,0.91,-0.7,0.98,0.0961771178246,-0.0824997520447,0.0288835716248
0.10855603218078613,0.84,-0.7,0.91,0.100876891613,-0.0864162302017,0.0339749932289
0.11407017707824707,0.84,-0.77,0.91,0.105508773327,-0.0906621217728,0.0389928650856
0.11981010437011719,0.77,-0.77,0.91,0.109928517342,-0.0950818657875,0.0442161989212
0.12535405158996582,0.77,-0.84,0.84,0.114197356701,-0.0997387814522,0.0488731145859
0.13108205795288086,0.77,-0.84,0.84,0.1186079216,-0.104550306797,0.0536846399307
0.13661718368530273,0.77,-0.77,0.91,0.122869968414,-0.108812353611,0.0587216043472
0.14215397834777832,0.77,-0.77,0.91,0.127133300304,-0.113075685501,0.0637600874901
0.14764618873596191,0.77,-0.7,0.91,0.131362302303,-0.116920232773,0.0687579989433
0.15337705612182617,0.77,-0.7,0.91,0.13577507019,-0.120931839943,0.0739730882645
0.1589341163635254,0.84,-0.7,0.91,0.140443000793,-0.124821782112,0.0790300130844
0.16449618339538574,0.84,-0.77,0.91,0.1451151371,-0.129104573727,0.0840914940834
0.1700282096862793,0.84,-0.77,0.91,0.149762039185,-0.133364233971,0.0891256380081
0.1757650375366211,0.84,-0.84,0.91,0.154580974579,-0.138183169365,0.0943461513519
0.18134808540344238,0.84,-0.84,0.91,0.159270734787,-0.142872929573,0.0994267249107
0.18690919876098633,0.84,-0.77,0.91,0.163942070007,-0.147154986858,0.104487338066
0.1924271583557129,0.84,-0.77,0.98,0.168577156067,-0.151403815746,0.109894938469
0.1979050636291504,0.84,-0.77,0.98,0.173178596497,-0.155621802807,0.115263285637
0.20348620414733887,0.84,-0.77,0.98,0.177866754532,-0.159919281006,0.120732803345
0.20902013778686523,0.84,-0.84,0.98,0.182515258789,-0.164567785263,0.126156058311
0.21457815170288086,0.84,-0.84,0.98,0.187183990479,-0.169236516953,0.131602911949
0.22013115882873535,0.84,-0.84,0.91,0.191848516464,-0.173901042938,0.136656148434
0.22566604614257812,0.91,-0.91,0.91,0.19688526392,-0.178937790394,0.141692895889
0.23122000694274902,0.91,-0.91,0.84,0.201939368248,-0.183991894722,0.146358222961
0.2367541790008545,0.91,-0.84,0.84,0.206975464821,-0.188640599251,0.15100692749
0.24228620529174805,0.91,-0.77,0.91,0.212009608746,-0.192900259495,0.156041071415
0.2477891445159912,0.84,-0.7,0.98,0.216632077694,-0.196752316952,0.161433951855
0.25342512130737305,0.84,-0.7,0.98,0.221366298199,-0.200697500706,0.16695720911
0.25896716117858887,0.77,-0.7,1.05,0.2256336689,-0.204576928616,0.172776350975
0.2644641399383545,0.77,-0.7,1.05,0.229866342545,-0.208424813747,0.178548178673
0.2699391841888428,0.77,-0.7,1.05,0.234082126617,-0.212257344723,0.184296975136
0.2757241725921631,0.77,-0.77,0.98,0.238536567688,-0.216711785793,0.189966263771
0.28131103515625,0.77,-0.77,0.91,0.242838451862,-0.221013669968,0.195050308704
0.28684306144714355,0.77,-0.84,0.84,0.247098112106,-0.225660572052,0.199697210789
0.29238200187683105,0.77,-0.84,0.77,0.251363096237,-0.230313282013,0.20396219492
